type,frame,parent,children,x,y,tid,from,to
differentiation,149,,,1149.4774193548387,653.9178885630498,65029.0,2.0,1.0
differentiation,144,,,598.2139534883721,696.660465116279,65044.0,1.0,2.0
differentiation,144,,,1358.9071983062809,788.5239943542696,65065.0,2.0,1.0
differentiation,149,,,1161.0660792951542,692.504845814978,65068.0,1.0,2.0
differentiation,145,,,139.22541507024266,734.0855683269476,65076.0,1.0,2.0
differentiation,144,,,402.74986835176406,767.4275934702475,65094.0,2.0,1.0
differentiation,145,,,61.26320997427271,857.5058381159707,65167.0,1.0,2.0
differentiation,149,,,1197.9794520547946,835.240779768177,65169.0,1.0,2.0
differentiation,149,,,1239.4857320099256,858.5266749379653,65184.0,1.0,2.0
differentiation,149,,,1018.7204366282596,866.5142510612493,65192.0,1.0,2.0
differentiation,145,,,70.58135815035627,945.3897048131453,65227.0,1.0,2.0
differentiation,149,,,1258.3427249789738,952.2729184188394,65256.0,1.0,2.0
differentiation,149,,,815.7440044617958,963.7618516452873,65262.0,1.0,2.0
differentiation,145,,,62.83328542684679,1028.4501293475137,65295.0,1.0,2.0
differentiation,149,,,869.913112164297,1007.205897840969,65299.0,2.0,1.0
differentiation,145,,,220.19638145495665,1059.3117225782134,65311.0,1.0,2.0
differentiation,144,,,417.648675171737,1061.3846908734054,65317.0,2.0,1.0
differentiation,149,,,1105.9675840978593,1039.6042813455658,65322.0,1.0,2.0
differentiation,149,,,1156.3699106256206,1038.4235352532273,65328.0,2.0,1.0
differentiation,144,,,429.1151515151515,1083.6825757575757,65338.0,2.0,1.0
differentiation,145,,,143.99534574468086,1119.591755319149,65353.0,1.0,2.0
differentiation,149,,,1170.5866242038217,1076.687261146497,65354.0,1.0,2.0
differentiation,149,,,1297.9439918533606,1097.2438900203665,65371.0,2.0,1.0
differentiation,149,,,1039.0770042194092,1104.4208860759493,65380.0,2.0,1.0
differentiation,148,,,215.77937649880096,1140.461870503597,65394.0,2.0,1.0
differentiation,149,,,1165.7784037558686,1193.5018779342722,65446.0,2.0,1.0
differentiation,149,,,1113.4065075921908,1202.520607375271,65448.0,1.0,2.0
differentiation,146,,,634.4391500321957,1235.671603348358,65459.0,2.0,1.0
differentiation,149,,,943.6818376985831,1233.0635465865178,65461.0,1.0,2.0
differentiation,146,,,642.0676031606672,1317.5188762071994,65511.0,2.0,1.0
differentiation,149,,,597.3560466543892,1310.3566605279314,65515.0,2.0,1.0
differentiation,147,,,283.7434312210201,1362.6133436373004,65537.0,1.0,2.0
differentiation,149,,,690.4007575757576,1371.590909090909,65560.0,1.0,2.0
differentiation,146,,,824.0070774354705,1428.285595337219,65589.0,1.0,2.0
differentiation,145,,,302.7040641099027,1446.3468803663422,65591.0,1.0,2.0
differentiation,145,,,205.67753001715266,1470.3967981703831,65609.0,1.0,2.0
differentiation,149,,,846.1421568627451,1457.8411764705882,65621.0,2.0,1.0
differentiation,149,,,846.0711462450593,1494.718577075099,65639.0,1.0,2.0
differentiation,149,,,928.9603274559194,1575.985516372796,65715.0,1.0,2.0
differentiation,144,,,299.27857473391947,1614.5941693660343,65717.0,1.0,2.0
differentiation,145,,,310.21564760026297,1641.7107166337935,65742.0,2.0,1.0
differentiation,149,,,494.6771653543307,1624.3549868766404,65746.0,2.0,1.0
differentiation,146,,,206.92680242157402,1719.2140891579527,65829.0,1.0,2.0
differentiation,147,,,247.98059701492537,1718.2,65834.0,2.0,1.0
differentiation,147,,,278.18459495351925,1736.6374501992032,65858.0,1.0,2.0
differentiation,144,,,1442.4205673758865,1873.5943262411347,65960.0,1.0,2.0
differentiation,144,,,1272.4440860215054,1922.7290322580645,65993.0,1.0,2.0
differentiation,149,,,953.8775137111518,808.1616087751371,66025.0,1.0,2.0
differentiation,149,,,1451.4874035989717,976.8431876606684,66029.0,2.0,1.0
differentiation,149,,,995.6130917592052,1017.2109877264758,66030.0,2.0,1.0
differentiation,149,,,888.3354510800508,1034.21791613723,66031.0,1.0,2.0
differentiation,149,,,824.9930354033662,1034.5066744051073,66033.0,1.0,2.0
differentiation,149,,,900.3622317596567,1383.0188841201716,66041.0,2.0,1.0
differentiation,149,,,620.4625576036866,1454.055875576037,66043.0,2.0,1.0
differentiation,149,,,925.2980984340045,1538.3255033557048,66057.0,2.0,1.0
differentiation,149,,,779.4100666173205,1611.698741672835,66071.0,2.0,1.0
differentiation,149,,,569.5860400829303,1646.1126468555633,66082.0,1.0,2.0
differentiation,149,,,922.9021739130435,1643.3704710144928,66088.0,1.0,2.0
differentiation,146,,,868.0234070221067,1773.1788036410924,66109.0,1.0,2.0
differentiation,149,,,1116.3677736777367,1889.5535055350554,66149.0,2.0,1.0
differentiation,149,,,832.4274518584864,247.54467084639498,66156.0,2.0,1.0
differentiation,149,,,916.5675675675676,592.078566939032,66176.0,2.0,1.0
differentiation,149,,,1102.4124700239809,636.7338129496403,66187.0,2.0,1.0
differentiation,145,,,206.20358306188925,713.2361563517916,66194.0,1.0,2.0
differentiation,149,,,1393.4309815950921,753.4033742331288,66199.0,2.0,1.0
differentiation,145,,,489.70236966824643,778.8369668246446,66200.0,1.0,2.0
differentiation,149,,,1293.6286894923257,922.2520661157025,66220.0,2.0,1.0
differentiation,149,,,1147.0327455919396,1110.4086901763224,66239.0,2.0,1.0
differentiation,145,,,1020.0549756437022,1914.0459290187891,66442.0,2.0,1.0
differentiation,149,,,743.7897240723121,1909.5632730732636,66447.0,1.0,2.0
differentiation,147,,,408.4916666666667,1035.5333333333333,66465.0,2.0,1.0
differentiation,149,,,690.1731601731602,1038.725417439703,66466.0,1.0,2.0
differentiation,149,,,967.0012195121951,647.6621951219512,66531.0,2.0,1.0
differentiation,146,,,441.1731266149871,865.4173126614987,66549.0,2.0,1.0
differentiation,149,,,1402.2090773809523,860.1956845238095,66550.0,1.0,2.0
differentiation,149,,,1313.6872207327972,957.0008936550491,66563.0,1.0,2.0
differentiation,146,,,1209.7389221556887,1452.723353293413,66608.0,1.0,2.0
differentiation,146,,,1434.4711538461538,1571.7951923076923,66635.0,1.0,2.0
differentiation,150,,,988.567615658363,996.540925266904,66740.0,2.0,1.0
differentiation,149,,,1116.213871435476,251.73257612373126,66777.0,2.0,1.0
differentiation,147,,,1120.3555667001003,1800.8660982948848,66855.0,2.0,1.0
differentiation,147,,,591.4067164179105,1920.4589552238806,66871.0,1.0,2.0
differentiation,149,,,782.7796143250689,1921.280991735537,66876.0,1.0,2.0
differentiation,148,,,1452.3889340927583,1613.5134255492271,66903.0,2.0,1.0
differentiation,148,,,1468.8080317740512,1646.1659311562223,66904.0,1.0,2.0
differentiation,150,,,665.2204524160086,280.68571811002545,66939.0,2.0,1.0
differentiation,148,,,1406.0726846424384,1566.5849941383353,66970.0,1.0,2.0
differentiation,148,,,1449.593023255814,1588.2420058139535,66975.0,1.0,2.0
differentiation,149,,,1068.3220599538815,1347.1037663335896,67027.0,2.0,1.0
differentiation,149,,,935.379113018598,1363.8032904148783,67029.0,1.0,2.0
differentiation,149,,,1068.2603150787697,1479.358589647412,67036.0,2.0,1.0
differentiation,149,,,1071.588761174968,1518.301404853129,67037.0,1.0,2.0
differentiation,149,,,1039.0886742756804,1535.649692712906,67040.0,2.0,1.0
differentiation,149,,,1041.501592356688,1569.3558917197452,67041.0,1.0,2.0
differentiation,149,,,855.3433333333334,1562.946,67043.0,1.0,2.0
differentiation,149,,,891.287542662116,1563.0477815699658,67044.0,1.0,2.0
differentiation,149,,,767.4908637873754,1583.142026578073,67045.0,1.0,2.0
differentiation,149,,,1369.3626373626373,1568.8495350803043,67046.0,2.0,1.0
differentiation,149,,,1415.280959752322,1618.502321981424,67054.0,2.0,1.0
differentiation,149,,,1355.5977443609022,1670.9601503759397,67060.0,1.0,2.0
differentiation,149,,,1051.61,1710.803125,67068.0,2.0,1.0
differentiation,149,,,1406.095785440613,1680.448914431673,67069.0,2.0,1.0
differentiation,149,,,1416.6936201780416,1772.801928783383,67087.0,2.0,1.0
differentiation,149,,,1300.1880064829822,1844.6685575364668,67091.0,2.0,1.0
differentiation,149,,,1251.5826506024096,1846.8207228915662,67095.0,1.0,2.0
differentiation,149,,,1133.681311881188,1916.6955445544554,67102.0,1.0,2.0
differentiation,151,,,295.87321077267484,241.186690183841,67107.0,2.0,1.0
differentiation,149,,,1053.5739734680985,262.09936828806065,67110.0,2.0,1.0
differentiation,149,,,1415.721614802355,722.7241379310345,67130.0,1.0,2.0
differentiation,149,,,1448.0883333333334,735.7958333333333,67131.0,2.0,1.0
differentiation,149,,,1300.995085995086,794.971334971335,67135.0,1.0,2.0
differentiation,149,,,1108.8209483368719,1117.901627742392,67149.0,1.0,2.0
differentiation,149,,,1113.559661620659,1292.954585930543,67166.0,2.0,1.0
differentiation,149,,,1213.3280287474333,1294.9512320328543,67168.0,1.0,2.0
differentiation,149,,,1009.8614402917046,1343.9908842297175,67178.0,2.0,1.0
differentiation,150,,,1062.5661411925976,1458.5729952021932,67188.0,2.0,1.0
differentiation,149,,,1025.0698587127158,1475.0141287284143,67192.0,1.0,2.0
differentiation,150,,,1300.9873980726463,1481.659747961453,67195.0,2.0,1.0
differentiation,150,,,1033.5998248686515,1515.4238178633975,67199.0,2.0,1.0
differentiation,149,,,1112.77072442121,1522.8267363704256,67201.0,2.0,1.0
differentiation,149,,,968.2495647127104,1526.5380150899593,67202.0,1.0,2.0
differentiation,149,,,1307.0441826215022,1505.6435935198822,67204.0,2.0,1.0
differentiation,149,,,881.3391304347826,1530.7565217391304,67208.0,2.0,1.0
differentiation,149,,,1396.111617312073,1549.8815489749431,67217.0,1.0,2.0
differentiation,149,,,1182.9808995687,1572.128157732594,67220.0,2.0,1.0
differentiation,149,,,1328.5212677231025,1574.6839032527105,67227.0,1.0,2.0
differentiation,150,,,1409.0085870413739,1590.647931303669,67229.0,2.0,1.0
differentiation,149,,,964.0952380952381,1643.6471306471306,67239.0,2.0,1.0
differentiation,149,,,1210.3000817661489,1646.5887162714637,67242.0,2.0,1.0
differentiation,149,,,1121.6812913907286,1719.976821192053,67257.0,1.0,2.0
differentiation,149,,,1087.7398230088495,1710.9088495575222,67258.0,2.0,1.0
differentiation,149,,,956.9448529411765,1772.90625,67270.0,2.0,1.0
differentiation,149,,,1031.7776223776223,1782.0923076923077,67271.0,2.0,1.0
differentiation,149,,,1116.7423678332093,1790.921816827997,67275.0,1.0,2.0
differentiation,149,,,1346.6473391580619,1792.3113582208102,67276.0,2.0,1.0
differentiation,149,,,1205.0462130937099,1856.043003851091,67290.0,2.0,1.0
differentiation,150,,,1149.2095383054286,1014.0923389142567,67429.0,2.0,1.0
differentiation,150,,,863.9988980716254,988.2165289256199,67435.0,2.0,1.0
differentiation,152,,,92.30727643357262,1061.8159177523708,67453.0,1.0,2.0
differentiation,150,,,1432.7953964194373,1513.1739130434783,67593.0,1.0,2.0
differentiation,150,,,1437.1438356164383,1539.289193302892,67594.0,2.0,1.0
differentiation,150,,,295.5426267281106,1586.7367511520738,67617.0,2.0,1.0
differentiation,150,,,1400.4647171010809,1656.0082644628098,67631.0,2.0,1.0
differentiation,150,,,967.1543296089385,940.5467877094972,67938.0,1.0,2.0
differentiation,150,,,1289.5295064377683,1072.5606223175967,67980.0,2.0,1.0
differentiation,150,,,1032.468306010929,1082.9207650273224,67988.0,2.0,1.0
differentiation,152,,,199.71415182755388,1099.8420805998126,68002.0,1.0,2.0
differentiation,150,,,1248.9364406779662,1270.9427966101696,68058.0,2.0,1.0
differentiation,150,,,1351.158583525789,1644.4665127020785,68165.0,1.0,2.0
differentiation,151,,,1090.5658231447255,982.4697185100938,68358.0,1.0,2.0
differentiation,152,,,619.7502222222222,1248.0915555555555,68410.0,1.0,2.0
differentiation,151,,,426.71978751660026,1430.1845949535193,68472.0,2.0,1.0
differentiation,151,,,1016.3457606734817,1627.440168370415,68524.0,2.0,1.0
differentiation,151,,,1106.3727598566309,1721.5965181771633,68568.0,1.0,2.0
differentiation,151,,,1111.3685208596712,1856.6871049304677,68597.0,1.0,2.0
differentiation,151,,,647.5390143737167,1875.8983572895277,68609.0,1.0,2.0
differentiation,151,,,573.3232799245994,613.3647502356267,68669.0,1.0,2.0
differentiation,151,,,612.3072882468812,1172.7439264609325,68866.0,1.0,2.0
differentiation,151,,,605.3754285714285,1352.865142857143,68911.0,2.0,1.0
differentiation,151,,,797.4163568773234,1360.2342007434945,68915.0,1.0,2.0
differentiation,151,,,342.6178428761651,1406.0545938748335,68932.0,2.0,1.0
differentiation,151,,,1003.9415584415584,1822.111570247934,69058.0,1.0,2.0
differentiation,152,,,1102.4376569037656,1247.0242677824267,69267.0,1.0,2.0
differentiation,158,,,433.67370256334164,244.6251066513336,70444.0,2.0,1.0
differentiation,161,,,565.9121522693997,253.75356619953985,70447.0,1.0,2.0
differentiation,158,,,1152.6239599583982,263.78685647425897,70462.0,2.0,1.0
differentiation,161,,,350.543,609.724,70560.0,1.0,2.0
differentiation,159,,,197.93542757417103,855.9746945898778,70719.0,2.0,1.0
differentiation,162,,,1243.5226890756303,950.5484593837535,70807.0,1.0,2.0
differentiation,164,,,154.92635479388605,1006.0203798054655,70845.0,1.0,2.0
differentiation,158,,,591.8807089297887,1111.6762099522837,70888.0,2.0,1.0
differentiation,162,,,555.7422360248447,1195.933540372671,70960.0,1.0,2.0
differentiation,160,,,181.63563115487915,1255.4610564010743,70989.0,2.0,1.0
differentiation,159,,,411.0122729504173,1278.945999018164,70993.0,1.0,2.0
differentiation,158,,,777.0497318381277,1293.3642125792296,71004.0,2.0,1.0
differentiation,159,,,320.6450967311541,1347.6664442961974,71048.0,1.0,2.0
differentiation,163,,,614.8540255831452,1373.4371708051167,71098.0,1.0,2.0
differentiation,158,,,273.39302059496566,1524.429061784897,71178.0,1.0,2.0
differentiation,158,,,1000.0757293606456,1551.1123525760397,71199.0,2.0,1.0
differentiation,162,,,922.7049003769521,1555.2929456112008,71228.0,2.0,1.0
differentiation,160,,,207.15994130594277,1612.5414526779164,71252.0,2.0,1.0
differentiation,161,,,995.2780112044818,1607.1155462184875,71263.0,2.0,1.0
differentiation,161,,,476.83087027914615,1667.3453749315818,71302.0,1.0,2.0
differentiation,161,,,970.1607387140903,1676.5697674418604,71316.0,2.0,1.0
differentiation,160,,,1015.6612806702574,1695.9401555954519,71321.0,2.0,1.0
differentiation,158,,,992.2038177339901,1744.5104679802955,71339.0,2.0,1.0
differentiation,158,,,916.6472708547889,1791.2883625128734,71364.0,2.0,1.0
differentiation,163,,,160.41073687169157,242.0917693352696,71413.0,1.0,2.0
differentiation,160,,,1111.6666666666667,1246.6623188405797,71432.0,1.0,2.0
differentiation,162,,,878.261935483871,250.08715920915714,71574.0,1.0,2.0
differentiation,163,,,241.40584088620344,992.7089627391742,71691.0,2.0,1.0
differentiation,162,,,1160.1307523739956,1283.4141709276844,71720.0,2.0,1.0
differentiation,164,,,388.8108228980322,1234.1954382826475,71754.0,1.0,2.0
differentiation,164,,,460.43364485981306,1638.9183800623052,71947.0,2.0,1.0
differentiation,167,,,1546.5059375236367,440.2137130322971,72148.0,1.0,2.0
differentiation,167,,,1667.888126624365,453.8310894659205,72151.0,2.0,1.0
differentiation,167,,,1875.5393734550773,470.5361448822075,72157.0,2.0,1.0
differentiation,167,,,638.3633961017509,1027.371324743971,72250.0,2.0,1.0
differentiation,167,,,1624.2467866323907,1292.6152527849185,72441.0,2.0,1.0
differentiation,167,,,1423.4042348411936,1361.279114533205,72489.0,2.0,1.0
differentiation,167,,,1794.9529085872575,1634.8767313019391,72680.0,1.0,2.0
differentiation,167,,,1798.1291974957314,1770.0250426863972,72774.0,1.0,2.0
differentiation,167,,,1119.5567338282078,1843.6150583244962,72837.0,2.0,1.0
differentiation,170,,,860.4934029635917,451.1001642339134,72982.0,2.0,1.0
differentiation,170,,,1036.5221999279725,461.63548901579463,72987.0,1.0,2.0
differentiation,170,,,1101.4064878872719,459.34137763483653,72989.0,1.0,2.0
differentiation,170,,,1316.4620430838331,444.7747702491061,72994.0,1.0,2.0
differentiation,170,,,1676.7576599202246,456.8335647806175,73003.0,2.0,1.0
differentiation,170,,,1738.5015634190893,448.1229064115662,73005.0,2.0,1.0
differentiation,170,,,1789.92927864215,917.2786421499293,73025.0,2.0,1.0
differentiation,170,,,309.00762691666006,946.9057493180795,73036.0,2.0,1.0
differentiation,170,,,754.0519369944657,971.7935291613453,73048.0,1.0,2.0
differentiation,170,,,1107.1836374337845,967.9526191877575,73058.0,2.0,1.0
differentiation,170,,,1788.7600210970463,983.3924050632911,73062.0,2.0,1.0
differentiation,170,,,1622.6744186046512,972.1534883720931,73066.0,2.0,1.0
differentiation,170,,,1221.7360927152317,989.1350993377483,73068.0,2.0,1.0
differentiation,170,,,1746.2052006783495,992.240248728095,73077.0,1.0,2.0
differentiation,170,,,1588.8069977426637,1008.033295711061,73085.0,1.0,2.0
differentiation,170,,,1440.6041772796739,1026.7172694854814,73100.0,2.0,1.0
differentiation,170,,,1842.9019712306872,1062.690463505594,73127.0,2.0,1.0
differentiation,170,,,1255.5062953071347,1084.1220908050364,73133.0,2.0,1.0
differentiation,170,,,1363.5026455026455,1085.0197530864198,73139.0,2.0,1.0
differentiation,170,,,1191.1363636363637,1097.8155080213903,73142.0,2.0,1.0
differentiation,170,,,637.9160794362588,1118.9167200512493,73151.0,1.0,2.0
differentiation,170,,,1771.279867256637,1113.2195796460178,73161.0,2.0,1.0
differentiation,170,,,1727.2106463878326,1119.880608365019,73162.0,1.0,2.0
differentiation,170,,,1221.228558989987,1127.1510666086199,73167.0,1.0,2.0
differentiation,170,,,1660.143237841439,1147.5096602265157,73186.0,2.0,1.0
differentiation,170,,,620.1020304568528,1162.5659898477156,73199.0,2.0,1.0
differentiation,170,,,1713.4228855721392,1184.4782338308457,73208.0,2.0,1.0
differentiation,170,,,637.1364197530864,1192.6358024691358,73213.0,1.0,2.0
differentiation,170,,,1643.2268041237114,1197.9211340206186,73218.0,2.0,1.0
differentiation,170,,,1277.2055359246172,1216.7550058892816,73219.0,1.0,2.0
differentiation,170,,,995.1588477366255,1227.1786008230454,73241.0,2.0,1.0
differentiation,170,,,719.952751528627,1266.3879933296275,73256.0,1.0,2.0
differentiation,170,,,1593.4840370751801,1276.2337796086508,73259.0,1.0,2.0
differentiation,170,,,1260.1466568156632,1272.1400073882526,73264.0,2.0,1.0
differentiation,170,,,941.2617205279927,1292.8020027309967,73272.0,2.0,1.0
differentiation,170,,,1032.1865266207897,1311.83049619703,73279.0,2.0,1.0
differentiation,170,,,296.6566044085479,1315.5198048123843,73296.0,1.0,2.0
differentiation,170,,,1818.5016722408027,1325.2880434782608,73306.0,1.0,2.0
differentiation,170,,,1487.3484201537149,1343.3778821520068,73307.0,1.0,2.0
differentiation,170,,,1052.6228412256266,1351.3643454038997,73313.0,1.0,2.0
